repo_name,bin,new_prs,total_closed,review_comments_mean,close_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after,log_new_prs,log_total_closed,log_review_comments_mean,log_close_latency_h,log_stars,log_contributors,log_commits,log_repo_age_days,prs_closed_in_bin,log_prs_closed_in_bin
stack-auth/stack-auth,-3,73,73,5.972602739726027,254.43508371385084,0,TypeScript,6734,63,2822,672,2,0,0,4.30406509320417,4.30406509320417,1.9419885754021315,5.542968301877165,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,59,4.0943445622221
stack-auth/stack-auth,-2,44,44,8.659090909090908,323.0957638888889,0,TypeScript,6734,63,2822,672,3,0,0,3.80666248977032,3.80666248977032,2.267899535006156,5.781039039679143,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,44,3.8066624897703196
stack-auth/stack-auth,-1,45,44,8.066666666666666,227.6629671717172,0,TypeScript,6734,63,2822,672,4,0,0,3.828641396489095,3.80666248977032,2.204604684633842,5.43224916037756,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,50,3.9318256327243257
stack-auth/stack-auth,1,41,40,12.097560975609756,179.3765625,0,TypeScript,6734,63,2822,672,6,1,1,3.737669618283368,3.713572066704308,2.572426027804557,5.195046679565178,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,34,3.5553480614894135
stack-auth/stack-auth,2,29,27,7.068965517241379,458.9134773662552,0,TypeScript,6734,63,2822,672,7,1,2,3.4011973816621555,3.332204510175204,2.088025285371228,6.13103837910944,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,33,3.5263605246161616
stack-auth/stack-auth,3,62,60,9.338709677419354,211.30303240740744,0,TypeScript,6734,63,2822,672,8,1,3,4.143134726391533,4.110873864173311,2.335895071875578,5.3580146522030905,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,94,4.553876891600541
stack-auth/stack-auth,4,77,75,7.662337662337662,123.27196666666669,0,TypeScript,6734,63,2822,672,9,1,4,4.356708826689592,4.330733340286331,2.15898462406194,4.822472443448424,8.815073088844464,4.158883083359672,7.945555428253489,6.511745329644728,48,3.8918202981106265
jerryjliu/llama_index,-4,125,125,1.824,317.41638666666665,0,Python,21205,318,1546,1155,1,0,0,4.836281906951478,4.836281906951478,1.0381543196309957,5.7633599183075575,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,130,4.875197323201151
jerryjliu/llama_index,-3,144,144,1.3194444444444444,336.9205652006173,0,Python,21205,318,1546,1155,2,0,0,4.976733742420574,4.976733742420574,0.8413276934006999,5.822810853663498,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,189,5.247024072160486
jerryjliu/llama_index,-2,182,182,1.4065934065934067,261.2907081807081,0,Python,21205,318,1546,1155,3,0,0,5.209486152841421,5.209486152841421,0.8782122232996509,5.569453461848527,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,162,5.093750200806762
jerryjliu/llama_index,-1,144,144,1.2916666666666667,129.99188850308644,0,Python,21205,318,1546,1155,4,0,0,4.976733742420574,4.976733742420574,0.8292793548845254,4.875135401460272,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,122,4.812184355372417
jerryjliu/llama_index,1,205,205,1.3317073170731708,48.90624932249322,0,Python,21205,318,1546,1155,6,1,1,5.327876168789581,5.327876168789581,0.846600753353048,3.910146231839696,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,195,5.278114659230518
jerryjliu/llama_index,2,172,172,1.1453488372093024,79.23386789405686,0,Python,21205,318,1546,1155,7,1,2,5.153291594497779,5.153291594497779,0.7633021672270741,4.384945718675251,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,155,5.049856007249537
jerryjliu/llama_index,3,142,142,1.232394366197183,100.13760367762129,0,Python,21205,318,1546,1155,8,1,3,4.962844630259907,4.962844630259907,0.8030747162760199,4.616482002248956,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,128,4.859812404361672
jerryjliu/llama_index,4,134,134,1.007462686567164,74.87232172470979,0,Python,21205,318,1546,1155,9,1,4,4.90527477843843,4.90527477843843,0.6968715796509278,4.329051950235532,9.962039439485745,5.765191102784844,7.344072850573066,7.052721049232323,144,4.976733742420574
gobley/gobley,-4,5,5,3.0,615.4331111111112,0,Kotlin,296,12,238,306,1,0,0,1.791759469228055,1.791759469228055,1.3862943611198906,6.423949818925892,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,0,0.0
gobley/gobley,-3,2,2,7.0,332.2568055555556,0,Kotlin,296,12,238,306,2,0,0,1.0986122886681098,1.0986122886681098,2.079441541679836,5.808913380622406,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,6,1.9459101490553132
gobley/gobley,-2,8,8,1.5,45.41052083333334,0,Kotlin,296,12,238,306,3,0,0,2.19722457733622,2.19722457733622,0.9162907318741552,3.8375261756278074,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,16,2.833213344056216
gobley/gobley,-1,30,30,1.2333333333333334,13.832898148148148,0,Kotlin,296,12,238,306,4,0,0,3.4339872044851463,3.4339872044851463,0.8034952377288107,2.6968475617466168,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,20,3.044522437723423
gobley/gobley,1,13,13,1.0769230769230769,22.385641025641025,0,Kotlin,296,12,238,306,6,1,1,2.6390573296152584,2.6390573296152584,0.7308875085427922,3.1521222026320013,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,4,1.6094379124341003
gobley/gobley,2,4,4,1.75,625.0870138888889,0,Kotlin,296,12,238,306,7,1,2,1.6094379124341005,1.6094379124341005,1.01160091167848,6.439489361263025,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,0,0.0
gobley/gobley,3,1,1,0.0,5.630833333333333,0,Kotlin,296,12,238,306,8,1,3,0.6931471805599453,0.6931471805599453,0.0,1.8917304876014431,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,9,2.302585092994046
gobley/gobley,4,7,6,0.8571428571428571,151.49986111111113,0,Kotlin,296,12,238,306,9,1,4,2.079441541679836,1.9459101490553128,0.6190392084062235,5.02716368530024,5.6937321388027,2.5649493574615367,5.476463551931511,5.726847747587197,1,0.6931471805599453
bcollazo/deckgym-core,-4,12,12,0.9166666666666666,58.14458333333334,0,Rust,48,9,950,288,1,0,0,2.5649493574615367,2.5649493574615367,0.6505875661411493,4.079985011139566,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,10,2.3978952727983707
bcollazo/deckgym-core,-3,3,3,0.6666666666666666,428.3085185185185,0,Rust,48,9,950,288,2,0,0,1.3862943611198906,1.3862943611198906,0.5108256237659906,6.062175817844081,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,2,1.0986122886681096
bcollazo/deckgym-core,-2,2,2,0.0,263.5752777777778,0,Rust,48,9,950,288,3,0,0,1.0986122886681098,1.0986122886681098,0.0,5.578125814881071,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,4,1.6094379124341003
bcollazo/deckgym-core,-1,2,2,0.0,0.3884722222222222,0,Rust,48,9,950,288,4,0,0,1.0986122886681098,1.0986122886681098,0.0,0.3282040219630339,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,9,2.302585092994046
bcollazo/deckgym-core,1,42,41,0.3809523809523809,153.2768089430894,0,Rust,48,9,950,288,6,1,1,3.7612001156935615,3.737669618283368,0.322773392263051,5.03874844958379,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,33,3.5263605246161616
bcollazo/deckgym-core,2,28,28,0.3571428571428571,27.88989087301588,0,Rust,48,9,950,288,7,1,2,3.367295829986474,3.367295829986474,0.3053816495511819,3.363491737143764,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,8,2.1972245773362196
bcollazo/deckgym-core,3,1,1,0.0,30.676111111111112,0,Rust,48,9,950,288,8,1,3,0.6931471805599453,0.6931471805599453,0.0,3.4555628040800843,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,5,1.791759469228055
bcollazo/deckgym-core,4,5,5,0.2,139.30900000000003,0,Rust,48,9,950,288,9,1,4,1.791759469228055,1.791759469228055,0.1823215567939546,4.943847133304746,3.8918202981106265,2.302585092994046,6.85751406254539,5.666426688112432,16,2.833213344056216
stack-auth/stack,-4,30,30,5.8,204.6584259259259,0,TypeScript,5131,31,1580,672,1,0,0,3.4339872044851463,3.4339872044851463,1.916922612182061,5.326216666003038,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,60,4.110873864173311
stack-auth/stack,-3,73,73,5.972602739726027,254.43508371385084,0,TypeScript,5131,31,1580,672,2,0,0,4.30406509320417,4.30406509320417,1.9419885754021315,5.542968301877165,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,59,4.0943445622221
stack-auth/stack,-2,44,44,8.659090909090908,323.0957638888889,0,TypeScript,5131,31,1580,672,3,0,0,3.80666248977032,3.80666248977032,2.267899535006156,5.781039039679143,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,44,3.8066624897703196
stack-auth/stack,-1,45,44,8.066666666666666,227.6629671717172,0,TypeScript,5131,31,1580,672,4,0,0,3.828641396489095,3.80666248977032,2.204604684633842,5.43224916037756,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,50,3.9318256327243257
stack-auth/stack,1,41,40,12.097560975609756,179.3765625,0,TypeScript,5131,31,1580,672,6,1,1,3.737669618283368,3.713572066704308,2.572426027804557,5.195046679565178,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,34,3.5553480614894135
stack-auth/stack,2,29,27,7.068965517241379,458.9134773662552,0,TypeScript,5131,31,1580,672,7,1,2,3.4011973816621555,3.332204510175204,2.088025285371228,6.13103837910944,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,33,3.5263605246161616
stack-auth/stack,3,62,60,9.338709677419354,211.30303240740744,0,TypeScript,5131,31,1580,672,8,1,3,4.143134726391533,4.110873864173311,2.335895071875578,5.3580146522030905,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,94,4.553876891600541
stack-auth/stack,4,77,75,7.662337662337662,123.27196666666669,0,TypeScript,5131,31,1580,672,9,1,4,4.356708826689592,4.330733340286331,2.15898462406194,4.822472443448424,8.543250725735527,3.4657359027997265,7.365812837209472,6.511745329644728,48,3.8918202981106265
getkyo/kyo,-4,64,64,4.390625,135.951015625,0,Scala,756,43,2747,1394,1,0,0,4.174387269895637,4.174387269895637,1.6846613336716878,4.919623311709336,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,66,4.204692619390966
getkyo/kyo,-3,65,65,3.753846153846154,131.2178717948718,0,Scala,756,43,2747,1394,2,0,0,4.189654742026425,4.189654742026425,1.5589540070021084,4.884451105836334,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,77,4.356708826689592
getkyo/kyo,-2,54,54,4.7407407407407405,35.10162037037038,0,Scala,756,43,2747,1394,3,0,0,4.007333185232471,4.007333185232471,1.7475882509149174,3.5863377499373343,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,24,3.2188758248682006
getkyo/kyo,-1,12,12,4.916666666666667,217.4035185185185,0,Scala,756,43,2747,1394,4,0,0,2.5649493574615367,2.5649493574615367,1.777773227253315,5.386344354173756,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,25,3.258096538021482
getkyo/kyo,1,31,31,5.290322580645161,153.1448835125448,0,Scala,756,43,2747,1394,6,1,1,3.4657359027997265,3.4657359027997265,1.8390123540786003,5.037892962166287,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,34,3.5553480614894135
getkyo/kyo,2,51,51,4.980392156862745,73.66598039215685,0,Scala,756,43,2747,1394,7,1,2,3.951243718581428,3.951243718581428,1.788486143883086,4.313024571968221,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,53,3.9889840465642745
getkyo/kyo,3,79,78,3.810126582278481,287.48854344729347,0,Scala,756,43,2747,1394,8,1,3,4.382026634673881,4.3694478524670215,1.5707234002534098,5.664655374405046,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,78,4.3694478524670215
getkyo/kyo,4,33,31,4.96969696969697,62.47181003584229,0,Scala,756,43,2747,1394,9,1,4,3.5263605246161616,3.4657359027997265,1.7866961672715085,4.150595870886261,6.6293632534374485,3.784189633918261,7.91862865334224,7.240649694255466,12,2.5649493574615367
lxc/incus,-4,34,34,1.0588235294117647,38.15260620915033,1,Go,5030,372,38885,893,1,0,0,3.555348061489413,3.555348061489413,0.7221347174331975,3.6674669900589514,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,37,3.6375861597263857
lxc/incus,-3,46,46,1.3043478260869563,76.87857487922706,1,Go,5030,372,38885,893,2,0,0,3.8501476017100575,3.8501476017100575,0.8347976976229722,4.355150881405229,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,67,4.219507705176107
lxc/incus,-2,91,91,1.3956043956043955,24.46408730158731,1,Go,5030,372,38885,893,3,0,0,4.5217885770490405,4.5217885770490405,0.873635556272239,3.2372691184057127,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,102,4.634728988229636
lxc/incus,-1,84,84,0.9642857142857144,30.375899470899476,1,Go,5030,372,38885,893,4,0,0,4.442651256490317,4.442651256490317,0.675128675057267,3.4460400654362195,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,127,4.852030263919617
lxc/incus,1,41,41,1.5609756097560976,57.93768292682928,1,Go,5030,372,38885,893,6,1,1,3.737669618283368,3.737669618283368,0.9403882834532156,4.076480664131456,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,48,3.8918202981106265
lxc/incus,2,51,51,0.7843137254901961,30.838654684095864,1,Go,5030,372,38885,893,7,1,2,3.951243718581428,3.951243718581428,0.5790338737925242,3.4606811076996014,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,60,4.110873864173311
lxc/incus,3,71,71,0.9154929577464788,18.30099374021909,1,Go,5030,372,38885,893,8,1,3,4.276666119016055,4.276666119016055,0.6499750086947367,2.960156583715843,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,64,4.174387269895637
lxc/incus,4,50,49,0.72,28.66647959183673,1,Go,5030,372,38885,893,9,1,4,3.9318256327243257,3.912023005428146,0.5423242908253617,3.390017775151004,8.523374050491318,5.921578419643816,10.568389567655773,6.795705775173514,48,3.8918202981106265
ghostty-org/ghostty,-4,88,88,0.0,325.3002651515151,0,Zig,45545,429,15041,1373,1,0,0,4.48863636973214,4.48863636973214,0.0,5.787818016199359,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,191,5.2574953720277815
ghostty-org/ghostty,-3,80,80,0.0,76.76968749999999,0,Zig,45545,429,15041,1373,2,0,0,4.394449154672439,4.394449154672439,0.0,4.35375173443981,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,180,5.198497031265826
ghostty-org/ghostty,-2,107,107,0.0,107.69394340602284,0,Zig,45545,429,15041,1373,3,0,0,4.68213122712422,4.68213122712422,0.0,4.688536074138981,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,134,4.90527477843843
ghostty-org/ghostty,-1,157,156,0.0,132.36035256410256,0,Zig,45545,429,15041,1373,4,0,0,5.062595033026967,5.056245805348308,0.0,4.893054882141072,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,123,4.820281565605037
ghostty-org/ghostty,1,173,172,0.0,216.2389825581395,0,Zig,45545,429,15041,1373,6,1,1,5.159055299214529,5.153291594497779,0.0,5.380998049663408,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,133,4.897839799950911
ghostty-org/ghostty,2,179,177,0.0,223.20441776522287,0,Zig,45545,429,15041,1373,7,1,2,5.19295685089021,5.181783550292085,0.0,5.412558215016732,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,399,5.991464547107982
ghostty-org/ghostty,3,137,131,0.0,214.64893341815093,0,Zig,45545,429,15041,1373,8,1,3,4.927253685157205,4.882801922586371,0.0,5.373651777188512,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,297,5.697093486505405
ghostty-org/ghostty,4,145,137,0.0,131.69491889699916,0,Zig,45545,429,15041,1373,9,1,4,4.983606621708336,4.927253685157205,0.0,4.888052650454353,10.726478083244825,6.063785208687608,9.618601567386348,7.2254814727822945,57,4.060443010546419
linuxfoundation/crowd.dev,-4,103,103,1.5048543689320388,137.23810409924485,0,TypeScript,3349,52,4273,1282,1,0,0,4.6443908991413725,4.6443908991413725,0.9182305966919816,4.928977590401839,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,75,4.330733340286331
linuxfoundation/crowd.dev,-3,76,76,1.5789473684210529,173.56050438596495,0,TypeScript,3349,52,4273,1282,2,0,0,4.343805421853684,4.343805421853684,0.9473813189441862,5.162271411551054,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,67,4.219507705176107
linuxfoundation/crowd.dev,-2,59,59,2.0,226.17131826742,0,TypeScript,3349,52,4273,1282,3,0,0,4.0943445622221,4.0943445622221,1.0986122886681098,5.425704438857895,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,64,4.174387269895637
linuxfoundation/crowd.dev,-1,77,77,1.896103896103896,132.89689754689755,0,TypeScript,3349,52,4273,1282,4,0,0,4.356708826689592,4.356708826689592,1.063366349606435,4.897070082502617,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,93,4.543294782270004
linuxfoundation/crowd.dev,1,82,82,1.670731707317073,114.06317411924115,0,TypeScript,3349,52,4273,1282,6,1,1,4.418840607796598,4.418840607796598,0.9823524825522476,4.745481317698491,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,87,4.477336814478207
linuxfoundation/crowd.dev,2,84,82,2.071428571428572,134.80096544715448,0,TypeScript,3349,52,4273,1282,7,1,2,4.442651256490317,4.418840607796598,1.122142786078304,4.911190324430359,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,51,3.9512437185814275
linuxfoundation/crowd.dev,3,47,47,2.148936170212766,179.82952718676128,0,TypeScript,3349,52,4273,1282,8,1,3,3.871201010907891,3.871201010907891,1.1470646720540565,5.197554748709852,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,89,4.499809670330265
linuxfoundation/crowd.dev,4,93,92,3.021505376344086,140.35687801932366,0,TypeScript,3349,52,4273,1282,9,1,4,4.543294782270004,4.532599493153256,1.391656304261276,4.95128774244868,8.116715624819111,3.970291913552122,8.360305435879093,7.1569563646156364,68,4.23410650459726
sap/terraform-provider-btp,-4,24,24,1.0416666666666667,12.915648148148149,0,Go,114,22,838,1013,1,0,0,3.218875824868201,3.218875824868201,0.7137664677626812,2.633013972991044,4.74493212836325,3.1354942159291497,6.732210706467206,6.921658184151129,12,2.5649493574615367
sap/terraform-provider-btp,-3,5,5,0.8,27.196555555555555,0,Go,114,22,838,1013,2,0,0,1.791759469228055,1.791759469228055,0.5877866649021191,3.339199827063937,4.74493212836325,3.1354942159291497,6.732210706467206,6.921658184151129,8,2.1972245773362196
sap/terraform-provider-btp,-2,22,22,1.4545454545454546,20.35334595959596,0,Go,114,22,838,1013,3,0,0,3.1354942159291497,3.1354942159291497,0.8979415932059586,3.061208446814443,4.74493212836325,3.1354942159291497,6.732210706467206,6.921658184151129,18,2.9444389791664403
sap/terraform-provider-btp,-1,13,13,1.0,54.835491452991455,0,Go,114,22,838,1013,4,0,0,2.6390573296152584,2.6390573296152584,0.6931471805599453,4.022409714739407,4.74493212836325,3.1354942159291497,6.732210706467206,6.921658184151129,13,2.639057329615259
sap/terraform-provider-btp,1,11,11,1.0,13.996969696969698,0,Go,114,22,838,1013,6,1,1,2.4849066497880004,2.4849066497880004,0.6931471805599453,2.70784816049136,4.74493212836325,3.1354942159291497,6.732210706467206,6.921658184151129,20,3.044522437723423
